src_year,src_month,position,year,month,period,metric,value,flags,conf,raw_token,parse_issue
2024,5,1,2023,6,evening,total,,,-1,,no_token_at_pos
2024,5,2,2023,7,evening,total,46.1,,47.0,461,no_decimal_dot
2024,5,3,2023,8,evening,total,45.5,,62.0,455,no_decimal_dot
2024,5,4,2023,9,evening,total,50.2,,61.0,50.2,
2024,5,5,2023,10,evening,total,48.9,,66.0,489,no_decimal_dot
2024,5,6,2023,11,evening,total,49.3,,67.0,493,no_decimal_dot
2024,5,7,2023,12,evening,total,,,-1,,no_token_at_pos
2024,5,8,2024,1,evening,total,40.2,,43.0,402,no_decimal_dot
2024,5,9,2024,2,evening,total,45.0,,57.0,450,no_decimal_dot
2024,5,10,2024,3,evening,total,45.8,,42.0,458,no_decimal_dot
2024,5,11,2024,4,evening,total,45.5,,51.0,455,no_decimal_dot
2024,5,12,2024,5,evening,total,45.4,,42.0,454,no_decimal_dot
2024,5,0,2023,5,evening,avion,,,-1,,no_token_at_pos
2024,5,1,2023,6,evening,avion,,,-1,,no_token_at_pos
2024,5,2,2023,7,evening,avion,,,31.0,26°,parse_error
2024,5,3,2023,8,evening,avion,63.9,,40.0,639,no_decimal_dot
2024,5,4,2023,9,evening,avion,47.3,,40.0,473,no_decimal_dot
2024,5,5,2023,10,evening,avion,46.7,,57.0,467,no_decimal_dot
2024,5,6,2023,11,evening,avion,47.7,,41.0,"47,7",
2024,5,7,2023,12,evening,avion,47.5,,55.0,475,no_decimal_dot
2024,5,8,2024,1,evening,avion,,,-1,,no_token_at_pos
2024,5,9,2024,2,evening,avion,,,29.0,481-870,parse_error
2024,5,10,2024,3,evening,avion,47.3,,53.0,473,no_decimal_dot
2024,5,11,2024,4,evening,avion,,,27.0,78,parse_error
2024,5,12,2024,5,evening,avion,,,-1,,no_token_at_pos
2024,5,0,2023,5,night,total,,,-1,,no_token_at_pos
2024,5,1,2023,6,night,total,,,-1,,no_token_at_pos
2024,5,2,2023,7,night,total,,,-1,,no_token_at_pos
2024,5,3,2023,8,night,total,375.3,¹,45.0,375.379,out_of_range
2024,5,4,2023,9,night,total,,,-1,,no_token_at_pos
2024,5,5,2023,10,night,total,,,-1,,no_token_at_pos
2024,5,6,2023,11,night,total,,,-1,,no_token_at_pos
2024,5,7,2023,12,night,total,,,-1,,no_token_at_pos
2024,5,8,2024,1,night,total,,,26.0,374393,parse_error
2024,5,9,2024,2,night,total,40.3,,56.0,403,no_decimal_dot
2024,5,10,2024,3,night,total,40.1,,47.0,401,no_decimal_dot
2024,5,11,2024,4,night,total,,,41.0,30,parse_error
2024,5,12,2024,5,night,total,46.1,,61.0,461,no_decimal_dot
2024,5,0,2023,5,night,avion,,,-1,,no_token_at_pos
2024,5,1,2023,6,night,avion,,,-1,,no_token_at_pos
2024,5,2,2023,7,night,avion,19.6,,44.0,196,no_decimal_dot
2024,5,3,2023,8,night,avion,20.8,,65.0,208,no_decimal_dot
2024,5,4,2023,9,night,avion,31.0,,61.0,310,no_decimal_dot
2024,5,5,2023,10,night,avion,24.0,,64.0,240,no_decimal_dot
2024,5,6,2023,11,night,avion,24.7,,64.0,247,no_decimal_dot
2024,5,7,2023,12,night,avion,25.4,,46.0,254,no_decimal_dot
2024,5,8,2024,1,night,avion,24.2,,56.0,242,no_decimal_dot
2024,5,9,2024,2,night,avion,20.6,,61.0,206,no_decimal_dot
2024,5,10,2024,3,night,avion,23.2,,43.0,232,no_decimal_dot
2024,5,11,2024,4,night,avion,17.7,,52.0,177,no_decimal_dot
2024,5,12,2024,5,night,avion,23.9,,52.0,239°,no_decimal_dot
2024,6,0,2023,6,day,total,,,-1,,no_token_at_pos
2024,6,1,2023,7,day,total,49.5,,33.0,495,no_decimal_dot
2024,6,2,2023,8,day,total,51.4,,67.0,514,no_decimal_dot
2024,6,3,2023,9,day,total,52.2,,58.0,522,no_decimal_dot
2024,6,4,2023,10,day,total,51.5,,71.0,515,no_decimal_dot
2024,6,5,2023,11,day,total,53.9,,63.0,539,no_decimal_dot
2024,6,6,2023,12,day,total,52.3,,65.0,523,no_decimal_dot
2024,6,7,2024,1,day,total,52.6,,61.0,526,no_decimal_dot
2024,6,8,2024,2,day,total,53.0,,57.0,530,no_decimal_dot
2024,6,9,2024,3,day,total,,,-1,,no_token_at_pos
2024,6,10,2024,4,day,total,54.3,,49.0,543,no_decimal_dot
2024,6,11,2024,5,day,total,,,-1,,no_token_at_pos
2024,6,12,2024,6,day,total,52.4,,62.0,524,no_decimal_dot
2024,6,0,2023,6,day,avion,,,-1,,no_token_at_pos
2024,6,1,2023,7,day,avion,46.7,,68.0,467,no_decimal_dot
2024,6,2,2023,8,day,avion,47.9,,63.0,"47,9",
2024,6,3,2023,9,day,avion,49.8,,63.0,498,no_decimal_dot
2024,6,4,2023,10,day,avion,48.9,,78.0,489,no_decimal_dot
2024,6,5,2023,11,day,avion,49.6,,68.0,496,no_decimal_dot
2024,6,6,2023,12,day,avion,50.2,,76.0,"50,2",
2024,6,7,2024,1,day,avion,50.8,,65.0,"50,8",
2024,6,8,2024,2,day,avion,50.4,,82.0,"50,4",
2024,6,9,2024,3,day,avion,49.2,,84.0,"49,2",
2024,6,10,2024,4,day,avion,50.5,,65.0,"50,5",
2024,6,11,2024,5,day,avion,50.6,,70.0,"50,6",
2024,6,12,2024,6,day,avion,50.1,,69.0,"50,1",
2024,6,0,2023,6,evening,total,,,-1,,no_token_at_pos
2024,6,1,2023,7,evening,total,46.1,,80.0,"46,1",
2024,6,2,2023,8,evening,total,46.5,,73.0,465,no_decimal_dot
2024,6,3,2023,9,evening,total,50.2,,74.0,502,no_decimal_dot
2024,6,4,2023,10,evening,total,48.9,,62.0,"48,9",
2024,6,5,2023,11,evening,total,49.3,,70.0,"49,3",
2024,6,6,2023,12,evening,total,48.8,,75.0,488,no_decimal_dot
2024,6,7,2024,1,evening,total,49.2,,64.0,"49,2",
2024,6,8,2024,2,evening,total,49.0,,67.0,490,no_decimal_dot
2024,6,9,2024,3,evening,total,48.8,,62.0,488,no_decimal_dot
2024,6,10,2024,4,evening,total,49.5,,67.0,"49,5",
2024,6,11,2024,5,evening,total,49.4,,53.0,"49,4",
2024,6,12,2024,6,evening,total,49.1,,53.0,"49,1",
2024,6,0,2023,6,evening,avion,,,-1,,no_token_at_pos
2024,6,1,2023,7,evening,avion,42.6,,83.0,"42,6",
2024,6,2,2023,8,evening,avion,43.9,,84.0,439,no_decimal_dot
2024,6,3,2023,9,evening,avion,47.3,,62.0,473,no_decimal_dot
2024,6,4,2023,10,evening,avion,46.7,,62.0,467,no_decimal_dot
2024,6,5,2023,11,evening,avion,47.7,,60.0,"47,7",
2024,6,6,2023,12,evening,avion,47.5,,66.0,"47,5",
2024,6,7,2024,1,evening,avion,48.1,,70.0,481,no_decimal_dot
2024,6,8,2024,2,evening,avion,47.0,,74.0,"47,0",
2024,6,9,2024,3,evening,avion,47.3,,58.0,473,no_decimal_dot
2024,6,10,2024,4,evening,avion,47.8,,54.0,478,no_decimal_dot
2024,6,11,2024,5,evening,avion,47.1,,64.0,"47,1",
2024,6,12,2024,6,evening,avion,46.8,,55.0,"46,8",
2024,6,0,2023,6,night,total,,,-1,,no_token_at_pos
2024,6,1,2023,7,night,total,,,-1,,no_token_at_pos
2024,6,2,2023,8,night,total,,,36.0,975/379,parse_error
2024,6,3,2023,9,night,total,47.8,,58.0,478,no_decimal_dot
2024,6,4,2023,10,night,total,,,-1,,no_token_at_pos
2024,6,5,2023,11,night,total,,,-1,,no_token_at_pos
2024,6,6,2023,12,night,total,37.4,,50.0,374,no_decimal_dot
2024,6,7,2024,1,night,total,35.3,,50.0,353,no_decimal_dot
2024,6,8,2024,2,night,total,40.3,,47.0,403,no_decimal_dot
2024,6,9,2024,3,night,total,,,-1,,no_token_at_pos
2024,6,10,2024,4,night,total,43.0,,17.0,430,no_decimal_dot
2024,6,11,2024,5,night,total,,,38.0,46a,parse_error
2024,6,12,2024,6,night,total,42.5,,54.0,425,no_decimal_dot
2024,6,0,2023,6,night,avion,,,-1,,no_token_at_pos
2024,6,1,2023,7,night,avion,13.6,,53.0,136,no_decimal_dot
2024,6,2,2023,8,night,avion,20.9,,52.0,209,no_decimal_dot
2024,6,3,2023,9,night,avion,34.0,,60.0,340,no_decimal_dot
2024,6,4,2023,10,night,avion,,,51.0,40,parse_error
2024,6,5,2023,11,night,avion,,,61.0,27,parse_error
2024,6,6,2023,12,night,avion,25.4,,48.0,254,no_decimal_dot
2024,6,7,2024,1,night,avion,24.2,,35.0,242,no_decimal_dot
2024,6,8,2024,2,night,avion,20.6,,48.0,206,no_decimal_dot
2024,6,9,2024,3,night,avion,73.2,,47.0,732,no_decimal_dot
2024,6,10,2024,4,night,avion,17.7,,42.0,177,no_decimal_dot
2024,6,11,2024,5,night,avion,23.9,,49.0,239,no_decimal_dot
2024,6,12,2024,6,night,avion,23.3,,28.0,233,no_decimal_dot
2024,7,0,2023,7,day,total,49.5,,61.0,495,no_decimal_dot
2024,7,1,2023,8,day,total,51.4,,37.0,514,no_decimal_dot
2024,7,2,2023,9,day,total,52.2,,48.0,52.2,
2024,7,3,2023,10,day,total,51.5,,48.0,515,no_decimal_dot
2024,7,4,2023,11,day,total,53.9,,53.0,539,no_decimal_dot
2024,7,5,2023,12,day,total,52.3,,34.0,523,no_decimal_dot
2024,7,6,2024,1,day,total,52.6,,56.0,526,no_decimal_dot
2024,7,7,2024,2,day,total,53.0,,54.0,530,no_decimal_dot
2024,7,8,2024,3,day,total,,,-1,,no_token_at_pos
2024,7,9,2024,4,day,total,54.3,,52.0,543,no_decimal_dot
2024,7,10,2024,5,day,total,,,-1,,no_token_at_pos
2024,7,11,2024,6,day,total,,,24.0,82a,parse_error
2024,7,12,2024,7,day,total,,,-1,,no_token_at_pos
2024,7,0,2023,7,day,avion,46.5,¹,52.0,4657,no_decimal_dot
2024,7,1,2023,8,day,avion,47.9,,48.0,479,no_decimal_dot
2024,7,2,2023,9,day,avion,48.8,,62.0,488,no_decimal_dot
2024,7,3,2023,10,day,avion,48.9,,47.0,489,no_decimal_dot
2024,7,4,2023,11,day,avion,49.6,,62.0,496,no_decimal_dot
2024,7,5,2023,12,day,avion,50.2,,57.0,502,no_decimal_dot
2024,7,6,2024,1,day,avion,50.8,,54.0,508,no_decimal_dot
2024,7,7,2024,2,day,avion,,,-1,,no_token_at_pos
2024,7,8,2024,3,day,avion,49.2,,44.0,49.2,
2024,7,9,2024,4,day,avion,50.5,,51.0,505,no_decimal_dot
2024,7,10,2024,5,day,avion,50.6,,51.0,506,no_decimal_dot
2024,7,11,2024,6,day,avion,,,-1,,no_token_at_pos
2024,7,12,2024,7,day,avion,,,-1,,no_token_at_pos
2024,7,0,2023,7,evening,total,,,-1,,no_token_at_pos
2024,7,1,2023,8,evening,total,,,56.0,461465,parse_error
2024,7,2,2023,9,evening,total,50.2,,64.0,502,no_decimal_dot
2024,7,3,2023,10,evening,total,48.9,,56.0,489,no_decimal_dot
2024,7,4,2023,11,evening,total,49.3,,56.0,493,no_decimal_dot
2024,7,5,2023,12,evening,total,48.8,,51.0,488,no_decimal_dot
2024,7,6,2024,1,evening,total,49.2,,62.0,49.2,
2024,7,7,2024,2,evening,total,49.0,,40.0,490,no_decimal_dot
2024,7,8,2024,3,evening,total,,,-1,,no_token_at_pos
2024,7,9,2024,4,evening,total,49.5,,51.0,495,no_decimal_dot
2024,7,10,2024,5,evening,total,,,23.0,45a,parse_error
2024,7,11,2024,6,evening,total,45.1,,52.0,451,no_decimal_dot
2024,7,12,2024,7,evening,total,45.6,,23.0,456,no_decimal_dot
2024,7,0,2023,7,evening,avion,,,-1,,no_token_at_pos
2024,7,1,2023,8,evening,avion,43.9,,34.0,439.,no_decimal_dot
2024,7,2,2023,9,evening,avion,47.3,,18.0,473,no_decimal_dot
2024,7,3,2023,10,evening,avion,46.7,,57.0,467,no_decimal_dot
2024,7,4,2023,11,evening,avion,47.7,,54.0,477,no_decimal_dot
2024,7,5,2023,12,evening,avion,,,0.0,75,parse_error
2024,7,6,2024,1,evening,avion,48.1,,52.0,481,no_decimal_dot
2024,7,7,2024,2,evening,avion,,,-1,,no_token_at_pos
2024,7,8,2024,3,evening,avion,,,-1,,no_token_at_pos
2024,7,9,2024,4,evening,avion,,,-1,,no_token_at_pos
2024,7,10,2024,5,evening,avion,,,-1,,no_token_at_pos
2024,7,11,2024,6,evening,avion,,,-1,,no_token_at_pos
2024,7,12,2024,7,evening,avion,,,29.0,33,parse_error
2024,7,0,2023,7,night,total,37.5,,46.0,375,no_decimal_dot
2024,7,1,2023,8,night,total,37.9,,46.0,379,no_decimal_dot
2024,7,2,2023,9,night,total,,,-1,,no_token_at_pos
2024,7,3,2023,10,night,total,,,-1,,no_token_at_pos
2024,7,4,2023,11,night,total,,,-1,,no_token_at_pos
2024,7,5,2023,12,night,total,37.4,,38.0,374,no_decimal_dot
2024,7,6,2024,1,night,total,39.3,,58.0,393,no_decimal_dot
2024,7,7,2024,2,night,total,40.3,,16.0,403,no_decimal_dot
2024,7,8,2024,3,night,total,,,-1,,no_token_at_pos
2024,7,9,2024,4,night,total,,,61.0,30,parse_error
2024,7,10,2024,5,night,total,,,-1,,no_token_at_pos
2024,7,11,2024,6,night,total,,,-1,,no_token_at_pos
2024,7,12,2024,7,night,total,38.6,,62.0,386,no_decimal_dot
2024,7,0,2023,7,night,avion,18.6,,66.0,186,no_decimal_dot
2024,7,1,2023,8,night,avion,20.9,,59.0,209,no_decimal_dot
2024,7,2,2023,9,night,avion,,,-1,,no_token_at_pos
2024,7,3,2023,10,night,avion,24.0,,57.0,240,no_decimal_dot
2024,7,4,2023,11,night,avion,,,52.0,27,parse_error
2024,7,5,2023,12,night,avion,25.4,,48.0,254,no_decimal_dot
2024,7,6,2024,1,night,avion,,,32.0,242-206,parse_error
2024,7,7,2024,2,night,avion,,,-1,,no_token_at_pos
2024,7,8,2024,3,night,avion,23.2,,49.0,232,no_decimal_dot
2024,7,9,2024,4,night,avion,17.7,,0.0,17.79,
2024,7,10,2024,5,night,avion,,,-1,,no_token_at_pos
2024,7,11,2024,6,night,avion,,,51.0,33,parse_error
2024,7,12,2024,7,night,avion,17.6,,53.0,176,no_decimal_dot
2024,8,0,2023,8,day,total,51.4,,45.0,514,no_decimal_dot
2024,8,1,2023,9,day,total,52.2,,45.0,522,no_decimal_dot
2024,8,2,2023,10,day,total,54.5,,58.0,545,no_decimal_dot
2024,8,3,2023,11,day,total,,,-1,,no_token_at_pos
2024,8,4,2023,12,day,total,,,42.0,539523,parse_error
2024,8,5,2024,1,day,total,52.6,,66.0,526,no_decimal_dot
2024,8,6,2024,2,day,total,53.0,,47.0,530,no_decimal_dot
2024,8,7,2024,3,day,total,,,-1,,no_token_at_pos
2024,8,8,2024,4,day,total,54.3,,52.0,543,no_decimal_dot
2024,8,9,2024,5,day,total,,,-1,,no_token_at_pos
2024,8,10,2024,6,day,total,52.4,,60.0,524,no_decimal_dot
2024,8,11,2024,7,day,total,80.4,,37.0,804,out_of_range
2024,8,12,2024,8,day,total,53.2,,38.0,"53,2",
2024,8,0,2023,8,day,avion,47.9,,52.0,479,no_decimal_dot
2024,8,1,2023,9,day,avion,49.8,,62.0,498,no_decimal_dot
2024,8,2,2023,10,day,avion,43.9,,55.0,439,no_decimal_dot
2024,8,3,2023,11,day,avion,49.6,,71.0,496,no_decimal_dot
2024,8,4,2023,12,day,avion,50.2,,62.0,502,no_decimal_dot
2024,8,5,2024,1,day,avion,,,-1,,no_token_at_pos
2024,8,6,2024,2,day,avion,,,-1,,no_token_at_pos
2024,8,7,2024,3,day,avion,49.2,,62.0,"49,2",
2024,8,8,2024,4,day,avion,,,70.0,50S,parse_error
2024,8,9,2024,5,day,avion,,,-1,,no_token_at_pos
2024,8,10,2024,6,day,avion,,,-1,,no_token_at_pos
2024,8,11,2024,7,day,avion,47.8,,57.0,478,no_decimal_dot
2024,8,12,2024,8,day,avion,48.5,,44.0,485.,no_decimal_dot
2024,8,0,2023,8,evening,total,46.5,,70.0,"46,5",
2024,8,1,2023,9,evening,total,50.2,,73.0,"50,2",
2024,8,2,2023,10,evening,total,48.9,,79.0,"48,9",
2024,8,3,2023,11,evening,total,49.3,,66.0,493,no_decimal_dot
2024,8,4,2023,12,evening,total,48.8,,77.0,488,no_decimal_dot
2024,8,5,2024,1,evening,total,49.2,,69.0,"49,2",
2024,8,6,2024,2,evening,total,49.0,,63.0,"49,0",
2024,8,7,2024,3,evening,total,48.8,,68.0,488,no_decimal_dot
2024,8,8,2024,4,evening,total,49.5,,64.0,495,no_decimal_dot
2024,8,9,2024,5,evening,total,49.4,,54.0,"49,4",
2024,8,10,2024,6,evening,total,49.1,,53.0,"49,1",
2024,8,11,2024,7,evening,total,46.6,,51.0,"46,6",
2024,8,12,2024,8,evening,total,48.6,,56.0,"48,6",
2024,8,0,2023,8,evening,avion,,,-1,,row_not_detected
2024,8,1,2023,9,evening,avion,,,-1,,row_not_detected
2024,8,2,2023,10,evening,avion,,,-1,,row_not_detected
2024,8,3,2023,11,evening,avion,,,-1,,row_not_detected
2024,8,4,2023,12,evening,avion,,,-1,,row_not_detected
2024,8,5,2024,1,evening,avion,,,-1,,row_not_detected
2024,8,6,2024,2,evening,avion,,,-1,,row_not_detected
2024,8,7,2024,3,evening,avion,,,-1,,row_not_detected
2024,8,8,2024,4,evening,avion,,,-1,,row_not_detected
2024,8,9,2024,5,evening,avion,,,-1,,row_not_detected
2024,8,10,2024,6,evening,avion,,,-1,,row_not_detected
2024,8,11,2024,7,evening,avion,,,-1,,row_not_detected
2024,8,12,2024,8,evening,avion,,,-1,,row_not_detected
2024,8,0,2023,8,night,total,97.9,,26.0,979°,out_of_range
2024,8,1,2023,9,night,total,47.8,,40.0,478,no_decimal_dot
2024,8,2,2023,10,night,total,40.4,,56.0,404,no_decimal_dot
2024,8,3,2023,11,night,total,44.8,,46.0,448,no_decimal_dot
2024,8,4,2023,12,night,total,,,-1,,no_token_at_pos
2024,8,5,2024,1,night,total,39.3,,43.0,393,no_decimal_dot
2024,8,6,2024,2,night,total,40.3,,60.0,403,no_decimal_dot
2024,8,7,2024,3,night,total,,,-1,,no_token_at_pos
2024,8,8,2024,4,night,total,,,-1,,no_token_at_pos
2024,8,9,2024,5,night,total,,,-1,,no_token_at_pos
2024,8,10,2024,6,night,total,,,-1,,no_token_at_pos
2024,8,11,2024,7,night,total,38.6,,36.0,386,no_decimal_dot
2024,8,12,2024,8,night,total,,,-1,,no_token_at_pos
2024,8,0,2023,8,night,avion,20.9,,64.0,209,no_decimal_dot
2024,8,1,2023,9,night,avion,31.0,,61.0,310,no_decimal_dot
2024,8,2,2023,10,night,avion,24.0,,61.0,240,no_decimal_dot
2024,8,3,2023,11,night,avion,22.7,,59.0,227,no_decimal_dot
2024,8,4,2023,12,night,avion,25.4,,59.0,254,no_decimal_dot
2024,8,5,2024,1,night,avion,21.2,,51.0,212,no_decimal_dot
2024,8,6,2024,2,night,avion,20.6,,59.0,206,no_decimal_dot
2024,8,7,2024,3,night,avion,,,-1,,no_token_at_pos
2024,8,8,2024,4,night,avion,,,41.0,232/177,parse_error
2024,8,9,2024,5,night,avion,23.9,,48.0,239,no_decimal_dot
2024,8,10,2024,6,night,avion,23.3,,37.0,233,no_decimal_dot
2024,8,11,2024,7,night,avion,17.6,,61.0,176,no_decimal_dot
2024,8,12,2024,8,night,avion,30.5,,45.0,"305,",no_decimal_dot
2024,9,0,2023,9,day,total,52.2,,41.0,52.2,
2024,9,1,2023,10,day,total,51.5,,63.0,515,no_decimal_dot
2024,9,2,2023,11,day,total,53.9,,63.0,539,no_decimal_dot
2024,9,3,2023,12,day,total,52.3,,54.0,523,no_decimal_dot
2024,9,4,2024,1,day,total,52.6,,73.0,526,no_decimal_dot
2024,9,5,2024,2,day,total,53.0,,56.0,530,no_decimal_dot
2024,9,6,2024,3,day,total,,,-1,,no_token_at_pos
2024,9,7,2024,4,day,total,54.3,,54.0,543,no_decimal_dot
2024,9,8,2024,5,day,total,54.1,,50.0,541,no_decimal_dot
2024,9,9,2024,6,day,total,52.4,,63.0,524,no_decimal_dot
2024,9,10,2024,7,day,total,,,-1,,no_token_at_pos
2024,9,11,2024,8,day,total,53.2,,43.0,"53,2",
2024,9,12,2024,9,day,total,53.3,,66.0,533,no_decimal_dot
2024,9,0,2023,9,day,avion,49.8,,61.0,498,no_decimal_dot
2024,9,1,2023,10,day,avion,48.9,,53.0,489,no_decimal_dot
2024,9,2,2023,11,day,avion,45.6,,53.0,456,no_decimal_dot
2024,9,3,2023,12,day,avion,50.2,,59.0,502,no_decimal_dot
2024,9,4,2024,1,day,avion,50.8,,67.0,508,no_decimal_dot
2024,9,5,2024,2,day,avion,50.4,,67.0,504,no_decimal_dot
2024,9,6,2024,3,day,avion,49.2,,59.0,492,no_decimal_dot
2024,9,7,2024,4,day,avion,50.5,,61.0,505,no_decimal_dot
2024,9,8,2024,5,day,avion,50.6,,68.0,506,no_decimal_dot
2024,9,9,2024,6,day,avion,,,-1,,no_token_at_pos
2024,9,10,2024,7,day,avion,47.8,,47.0,47.8,
2024,9,11,2024,8,day,avion,48.5,,65.0,485,no_decimal_dot
2024,9,12,2024,9,day,avion,50.2,,76.0,502,no_decimal_dot
2024,9,0,2023,9,evening,total,50.2,,76.0,"50,2",
2024,9,1,2023,10,evening,total,48.9,,53.0,"48,9",
2024,9,2,2023,11,evening,total,49.3,,79.0,"49,3",
2024,9,3,2023,12,evening,total,48.8,,87.0,488,no_decimal_dot
2024,9,4,2024,1,evening,total,49.2,,74.0,"49,2",
2024,9,5,2024,2,evening,total,49.0,,62.0,"49,0",
2024,9,6,2024,3,evening,total,48.8,,76.0,488,no_decimal_dot
2024,9,7,2024,4,evening,total,49.5,,66.0,"49,5",
2024,9,8,2024,5,evening,total,49.4,,66.0,"49,4",
2024,9,9,2024,6,evening,total,49.1,,68.0,"49,1",
2024,9,10,2024,7,evening,total,46.6,,57.0,"46,6",
2024,9,11,2024,8,evening,total,48.6,,66.0,"48,6",
2024,9,12,2024,9,evening,total,48.5,,52.0,"48,5",
2024,9,0,2023,9,evening,avion,47.3,,64.0,"47,3",
2024,9,1,2023,10,evening,avion,46.7,,75.0,"46,7",
2024,9,2,2023,11,evening,avion,47.7,,83.0,"47,7",
2024,9,3,2023,12,evening,avion,47.5,,72.0,"47,5",
2024,9,4,2024,1,evening,avion,48.1,,70.0,"48,1",
2024,9,5,2024,2,evening,avion,47.0,,85.0,"47,0",
2024,9,6,2024,3,evening,avion,47.3,,61.0,"47,3",
2024,9,7,2024,4,evening,avion,47.8,,71.0,"47,8",
2024,9,8,2024,5,evening,avion,47.1,,84.0,"47,1",
2024,9,9,2024,6,evening,avion,46.8,,71.0,"46,8",
2024,9,10,2024,7,evening,avion,43.3,,76.0,"43,3",
2024,9,11,2024,8,evening,avion,43.8,,82.0,"43,8",
2024,9,12,2024,9,evening,avion,46.4,,41.0,"46,4",
2024,9,0,2023,9,night,total,47.8,,44.0,478,no_decimal_dot
2024,9,1,2023,10,night,total,40.4,,72.0,404,no_decimal_dot
2024,9,2,2023,11,night,total,41.8,,40.0,418,no_decimal_dot
2024,9,3,2023,12,night,total,37.4,,51.0,374,no_decimal_dot
2024,9,4,2024,1,night,total,39.3,,52.0,393,no_decimal_dot
2024,9,5,2024,2,night,total,40.3,,65.0,403,no_decimal_dot
2024,9,6,2024,3,night,total,,,-1,,no_token_at_pos
2024,9,7,2024,4,night,total,,,44.0,80,parse_error
2024,9,8,2024,5,night,total,45.1,,44.0,451,no_decimal_dot
2024,9,9,2024,6,night,total,42.5,,44.0,425,no_decimal_dot
2024,9,10,2024,7,night,total,38.6,,44.0,386,no_decimal_dot
2024,9,11,2024,8,night,total,,,-1,,no_token_at_pos
2024,9,12,2024,9,night,total,,,-1,,no_token_at_pos
2024,9,0,2023,9,night,avion,31.0,,58.0,310,no_decimal_dot
2024,9,1,2023,10,night,avion,24.0,,55.0,240,no_decimal_dot
2024,9,2,2023,11,night,avion,21.7,,70.0,"21,7",
2024,9,3,2023,12,night,avion,25.4,,63.0,254,no_decimal_dot
2024,9,4,2024,1,night,avion,,,57.0,22,parse_error
2024,9,5,2024,2,night,avion,20.6,,57.0,206,no_decimal_dot
2024,9,6,2024,3,night,avion,,,42.0,72,parse_error
2024,9,7,2024,4,night,avion,17.7,,54.0,177,no_decimal_dot
2024,9,8,2024,5,night,avion,23.9,,38.0,239,no_decimal_dot
2024,9,9,2024,6,night,avion,23.3,,38.0,233,no_decimal_dot
2024,9,10,2024,7,night,avion,17.6,,56.0,176,no_decimal_dot
2024,9,11,2024,8,night,avion,30.5,,52.0,305,no_decimal_dot
2024,9,12,2024,9,night,avion,26.8,,54.0,268,no_decimal_dot
2024,10,0,2023,10,day,total,,,-1,,no_token_at_pos
2024,10,1,2023,11,day,total,,,28.0,545539523,parse_error
2024,10,2,2023,12,day,total,,,-1,,no_token_at_pos
2024,10,3,2024,1,day,total,52.6,,64.0,526,no_decimal_dot
2024,10,4,2024,2,day,total,53.0,,59.0,530,no_decimal_dot
2024,10,5,2024,3,day,total,,,-1,,no_token_at_pos
2024,10,6,2024,4,day,total,54.3,,70.0,543,no_decimal_dot
2024,10,7,2024,5,day,total,,,-1,,no_token_at_pos
2024,10,8,2024,6,day,total,52.4,,60.0,524,no_decimal_dot
2024,10,9,2024,7,day,total,,,-1,,no_token_at_pos
2024,10,10,2024,8,day,total,,,48.0,52,parse_error
2024,10,11,2024,9,day,total,53.3,,38.0,533.,no_decimal_dot
2024,10,12,2024,10,day,total,51.2,,18.0,512,no_decimal_dot
2024,10,0,2023,10,day,avion,,,-1,,no_token_at_pos
2024,10,1,2023,11,day,avion,,,40.0,439496,parse_error
2024,10,2,2023,12,day,avion,50.2,,19.0,502,no_decimal_dot
2024,10,3,2024,1,day,avion,,,-1,,no_token_at_pos
2024,10,4,2024,2,day,avion,,,-1,,no_token_at_pos
2024,10,5,2024,3,day,avion,49.2,,61.0,492,no_decimal_dot
2024,10,6,2024,4,day,avion,,,-1,,no_token_at_pos
2024,10,7,2024,5,day,avion,50.6,,57.0,506,no_decimal_dot
2024,10,8,2024,6,day,avion,,,-1,,no_token_at_pos
2024,10,9,2024,7,day,avion,47.8,,61.0,478,no_decimal_dot
2024,10,10,2024,8,day,avion,45.5,,55.0,455,no_decimal_dot
2024,10,11,2024,9,day,avion,50.2,,59.0,502,no_decimal_dot
2024,10,12,2024,10,day,avion,48.4,,34.0,484,no_decimal_dot
2024,10,0,2023,10,evening,total,43.9,,49.0,439°,no_decimal_dot
2024,10,1,2023,11,evening,total,49.3,,39.0,493,no_decimal_dot
2024,10,2,2023,12,evening,total,45.5,,49.0,455,no_decimal_dot
2024,10,3,2024,1,evening,total,40.2,,54.0,402,no_decimal_dot
2024,10,4,2024,2,evening,total,49.0,,57.0,490,no_decimal_dot
2024,10,5,2024,3,evening,total,,,-1,,no_token_at_pos
2024,10,6,2024,4,evening,total,49.5,,62.0,495,no_decimal_dot
2024,10,7,2024,5,evening,total,45.4,,55.0,454,no_decimal_dot
2024,10,8,2024,6,evening,total,40.1,,46.0,401,no_decimal_dot
2024,10,9,2024,7,evening,total,,,52.0,45S,parse_error
2024,10,10,2024,8,evening,total,,,-1,,no_token_at_pos
2024,10,11,2024,9,evening,total,,,-1,,no_token_at_pos
2024,10,12,2024,10,evening,total,,,-1,,no_token_at_pos
2024,10,0,2023,10,evening,avion,46.7,,76.0,"46,7",
2024,10,1,2023,11,evening,avion,47.7,,66.0,"47,7",
2024,10,2,2023,12,evening,avion,47.5,,72.0,"47,5",
2024,10,3,2024,1,evening,avion,48.1,,53.0,481,no_decimal_dot
2024,10,4,2024,2,evening,avion,47.0,,72.0,"47,0",
